Type Document,Titre,Référence,Premier Auteur,Type de verre,Li,B,O,Na,Mg,Al,Si,P,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Cs,Ba,La,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Po,At,Rn,Ce,Pr,Nd,S_autres_TR,Th,U,Pu,Np,Am,Cm,S_autres_An,Somme,Densité,Homogénéité,B_IV,Irradié,Caractéristiques_si_irradié,Température,Statique_dynamique,Plage_granulométrique_si_poudre,Surface_spécifique_géométrique_si_poudre,Surface_spécifique_BET_si_poudre,Qualité_de_polissage_si_monolithe,Masse_du_verre,Surface_du_verre_S,Volume_de_la_solution_V,Débit_de_la_solution,pH_initial_T_amb,pH_initial_T_essai,Composition_de_la_solution,Durée_de_l_expérience,pH_final_T_amb,pH_final_T_essai,Normalisation_de_la_vitesse_Sgeo_ou_SBET,V0_Si_ou_r0_Si,r2_Si,Ordonnée_à_l_origine_Si,V0_B_ou_r0_B,Ordonnée_à_l_origine_B,V0_Na_ou_r0_Na,r2_Na,Ordonnée_à_l_origine_Na,V0_ΔM_ou_r0_ΔM,Congruence
Article,"Impacts of glass composition, pH, and temperature on glass forward dissolution rate",npj Materials Degradation (2018) 2:22 ; doi:10.1038/s41529-018-0042-5,John D. Vienna,LD6-5412_test13,0,2.92,58.04,13.12,0,4.78,18.92,0,0.63,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,99.94,Not available,Not available,Not available,Not available,Not available,70.0,Dynamic,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,5.9,Not available,Not available,Not available,Not available,SBET,Not available,Not available,Not available,0.00741,Not available,Not available,Not available,Not available,Not available,Not available
Article,"Impacts of glass composition, pH, and temperature on glass forward dissolution rate",npj Materials Degradation (2018) 2:22 ; doi:10.1038/s41529-018-0042-5,John D. Vienna,LD6-5412_test14,0,2.92,58.04,13.12,0,4.78,18.92,0,0.63,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,99.94,Not available,Not available,Not available,Not available,Not available,70.0,Dynamic,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,7.7,Not available,Not available,Not available,Not available,SBET,Not available,Not available,Not available,0.038,Not available,Not available,Not available,Not available,Not available,Not available
Article,"Impacts of glass composition, pH, and temperature on glass forward dissolution rate",npj Materials Degradation (2018) 2:22 ; doi:10.1038/s41529-018-0042-5,John D. Vienna,LD6-5412_test15,0,2.92,58.04,13.12,0,4.78,18.92,0,0.63,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,99.94,Not available,Not available,Not available,Not available,Not available,70.0,Dynamic,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,8.7,Not available,Not available,Not available,Not available,SBET,Not available,Not available,Not available,0.158,Not available,Not available,Not available,Not available,Not available,Not available
Article,"Impacts of glass composition, pH, and temperature on glass forward dissolution rate",npj Materials Degradation (2018) 2:22 ; doi:10.1038/s41529-018-0042-5,John D. Vienna,LD6-5412_test16,0,2.92,58.04,13.12,0,4.78,18.92,0,0.63,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,99.94,Not available,Not available,Not available,Not available,Not available,70.0,Dynamic,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,9.4,Not available,Not available,Not available,Not available,SBET,Not available,Not available,Not available,0.275,Not available,Not available,Not available,Not available,Not available,Not available
Article,"Impacts of glass composition, pH, and temperature on glass forward dissolution rate",npj Materials Degradation (2018) 2:22 ; doi:10.1038/s41529-018-0042-5,John D. Vienna,LD6-5412_test17,0,2.92,58.04,13.12,0,4.78,18.92,0,0.63,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,99.94,Not available,Not available,Not available,Not available,Not available,70.0,Dynamic,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,10.7,Not available,Not available,Not available,Not available,SBET,Not available,Not available,Not available,0.437,Not available,Not available,Not available,Not available,Not available,Not available
Article,"Impacts of glass composition, pH, and temperature on glass forward dissolution rate",npj Materials Degradation (2018) 2:22 ; doi:10.1038/s41529-018-0042-5,John D. Vienna,LD6-5412_test18,0,2.92,58.04,13.12,0,4.78,18.92,0,0.63,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,99.94,Not available,Not available,Not available,Not available,Not available,90.0,Dynamic,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,5.9,Not available,Not available,Not available,Not available,SBET,Not available,Not available,Not available,0.0316,Not available,Not available,Not available,Not available,Not available,Not available
Article,"Impacts of glass composition, pH, and temperature on glass forward dissolution rate",npj Materials Degradation (2018) 2:22 ; doi:10.1038/s41529-018-0042-5,John D. Vienna,LD6-5412_test19,0,2.92,58.04,13.12,0,4.78,18.92,0,0.63,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,99.94,Not available,Not available,Not available,Not available,Not available,90.0,Dynamic,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,7.7,Not available,Not available,Not available,Not available,SBET,Not available,Not available,Not available,0.295,Not available,Not available,Not available,Not available,Not available,Not available
Article,"Impacts of glass composition, pH, and temperature on glass forward dissolution rate",npj Materials Degradation (2018) 2:22 ; doi:10.1038/s41529-018-0042-5,John D. Vienna,LD6-5412_test20,0,2.92,58.04,13.12,0,4.78,18.92,0,0.63,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,99.94,Not available,Not available,Not available,Not available,Not available,90.0,Dynamic,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,8.6,Not available,Not available,Not available,Not available,SBET,Not available,Not available,Not available,0.692,Not available,Not available,Not available,Not available,Not available,Not available
Article,"Impacts of glass composition, pH, and temperature on glass forward dissolution rate",npj Materials Degradation (2018) 2:22 ; doi:10.1038/s41529-018-0042-5,John D. Vienna,LD6-5412_test21,0,2.92,58.04,13.12,0,4.78,18.92,0,0.63,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,99.94,Not available,Not available,Not available,Not available,Not available,90.0,Dynamic,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,9.3,Not available,Not available,Not available,Not available,SBET,Not available,Not available,Not available,0.617,Not available,Not available,Not available,Not available,Not available,Not available
Article,"Impacts of glass composition, pH, and temperature on glass forward dissolution rate",npj Materials Degradation (2018) 2:22 ; doi:10.1038/s41529-018-0042-5,John D. Vienna,LD6-5412_test22,0,2.92,58.04,13.12,0,4.78,18.92,0,0.63,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,99.94,Not available,Not available,Not available,Not available,Not available,90.0,Dynamic,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,10.4,Not available,Not available,Not available,Not available,SBET,Not available,Not available,Not available,1.51,Not available,Not available,Not available,Not available,Not available,Not available
Article,"Impacts of glass composition, pH, and temperature on glass forward dissolution rate",npj Materials Degradation (2018) 2:22 ; doi:10.1038/s41529-018-0042-5,John D. Vienna,MT25_test1,16.04,26.2,0,13.06,1.65,1.82,38.4,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,Not available,No microdomains reported,Not available,N,Not available,23.0,dynamique,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,8.0,Dilute alkaline solution,Not available,Not available,Not available,Not available,Not available,Not available,Not available,0.0059,Not available,Not available,Not available,Not available,Not available,Not available
Article,"Impacts of glass composition, pH, and temperature on glass forward dissolution rate",npj Materials Degradation (2018) 2:22 ; doi:10.1038/s41529-018-0042-5,John D. Vienna,MT25_test2,16.04,26.2,0,13.06,1.65,1.82,38.4,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,Not available,No microdomains reported,Not available,N,Not available,23.0,dynamique,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,10.0,Dilute alkaline solution,Not available,Not available,Not available,Not available,Not available,Not available,Not available,0.0302,Not available,Not available,Not available,Not available,Not available,Not available
Article,"Impacts of glass composition, pH, and temperature on glass forward dissolution rate",npj Materials Degradation (2018) 2:22 ; doi:10.1038/s41529-018-0042-5,John D. Vienna,MT25_test3,16.04,26.2,0,13.06,1.65,1.82,38.4,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,Not available,No microdomains reported,Not available,N,Not available,23.0,dynamique,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,12.0,Dilute alkaline solution,Not available,Not available,Not available,Not available,Not available,Not available,Not available,0.4898,Not available,Not available,Not available,Not available,Not available,Not available
Article,"Impacts of glass composition, pH, and temperature on glass forward dissolution rate",npj Materials Degradation (2018) 2:22 ; doi:10.1038/s41529-018-0042-5,John D. Vienna,MT25_test4,16.04,26.2,0,13.06,1.65,1.82,38.4,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,Not available,No microdomains reported,Not available,N,Not available,40.0,dynamique,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,7.9,Dilute alkaline solution,Not available,Not available,Not available,Not available,Not available,Not available,Not available,0.0501,Not available,Not available,Not available,Not available,Not available,Not available
Article,"Impacts of glass composition, pH, and temperature on glass forward dissolution rate",npj Materials Degradation (2018) 2:22 ; doi:10.1038/s41529-018-0042-5,John D. Vienna,MT25_test5,16.04,26.2,0,13.06,1.65,1.82,38.4,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,Not available,No microdomains reported,Not available,N,Not available,40.0,dynamique,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,9.8,Dilute alkaline solution,Not available,Not available,Not available,Not available,Not available,Not available,Not available,0.1072,Not available,Not available,Not available,Not available,Not available,Not available
Article,"Impacts of glass composition, pH, and temperature on glass forward dissolution rate",npj Materials Degradation (2018) 2:22 ; doi:10.1038/s41529-018-0042-5,John D. Vienna,MT25_test6,16.04,26.2,0,13.06,1.65,1.82,38.4,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,Not available,No microdomains reported,Not available,N,Not available,40.0,dynamique,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,11.5,Dilute alkaline solution,Not available,Not available,Not available,Not available,Not available,Not available,Not available,2.138,Not available,Not available,Not available,Not available,Not available,Not available
Article,"Impacts of glass composition, pH, and temperature on glass forward dissolution rate",npj Materials Degradation (2018) 2:22 ; doi:10.1038/s41529-018-0042-5,John D. Vienna,MT25_test7,16.04,26.2,0,13.06,1.65,1.82,38.4,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,Not available,No microdomains reported,Not available,N,Not available,70.0,dynamique,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,7.6,Dilute alkaline solution,Not available,Not available,Not available,Not available,Not available,Not available,Not available,0.3981,Not available,Not available,Not available,Not available,Not available,Not available
Article,"Impacts of glass composition, pH, and temperature on glass forward dissolution rate",npj Materials Degradation (2018) 2:22 ; doi:10.1038/s41529-018-0042-5,John D. Vienna,MT25_test8,16.04,26.2,0,13.06,1.65,1.82,38.4,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,Not available,No microdomains reported,Not available,N,Not available,70.0,dynamique,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,9.3,Dilute alkaline solution,Not available,Not available,Not available,Not available,Not available,Not available,Not available,2.5704,Not available,Not available,Not available,Not available,Not available,Not available
Article,"Impacts of glass composition, pH, and temperature on glass forward dissolution rate",npj Materials Degradation (2018) 2:22 ; doi:10.1038/s41529-018-0042-5,John D. Vienna,MT25_test9,16.04,26.2,0,13.06,1.65,1.82,38.4,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,Not available,No microdomains reported,Not available,N,Not available,70.0,dynamique,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,10.7,Dilute alkaline solution,Not available,Not available,Not available,Not available,Not available,Not available,Not available,12.0226,Not available,Not available,Not available,Not available,Not available,Not available
Article,"Impacts of glass composition, pH, and temperature on glass forward dissolution rate",npj Materials Degradation (2018) 2:22 ; doi:10.1038/s41529-018-0042-5,John D. Vienna,MT30_test1,14.96,26.26,0,12.87,2.1,2.38,38.03,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,Not available,No microdomains reported,Not available,N,Not available,23.0,dynamique,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,8.0,Dilute alkaline solution,Not available,Not available,Not available,Not available,Not available,Not available,Not available,0.005,Not available,Not available,Not available,Not available,Not available,Not available
Article,"Impacts of glass composition, pH, and temperature on glass forward dissolution rate",npj Materials Degradation (2018) 2:22 ; doi:10.1038/s41529-018-0042-5,John D. Vienna,MT30_test2,14.96,26.26,0,12.87,2.1,2.38,38.03,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,Not available,No microdomains reported,Not available,N,Not available,23.0,dynamique,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,10.0,Dilute alkaline solution,Not available,Not available,Not available,Not available,Not available,Not available,Not available,0.024,Not available,Not available,Not available,Not available,Not available,Not available
Article,"Impacts of glass composition, pH, and temperature on glass forward dissolution rate",npj Materials Degradation (2018) 2:22 ; doi:10.1038/s41529-018-0042-5,John D. Vienna,MT30_test3,14.96,26.26,0,12.87,2.1,2.38,38.03,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,Not available,No microdomains reported,Not available,N,Not available,23.0,dynamique,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,12.0,Dilute alkaline solution,Not available,Not available,Not available,Not available,Not available,Not available,Not available,0.537,Not available,Not available,Not available,Not available,Not available,Not available
Article,"Impacts of glass composition, pH, and temperature on glass forward dissolution rate",npj Materials Degradation (2018) 2:22 ; doi:10.1038/s41529-018-0042-5,John D. Vienna,MT30_test4,14.96,26.26,0,12.87,2.1,2.38,38.03,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,Not available,No microdomains reported,Not available,N,Not available,40.0,dynamique,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,7.9,Dilute alkaline solution,Not available,Not available,Not available,Not available,Not available,Not available,Not available,0.0219,Not available,Not available,Not available,Not available,Not available,Not available
Article,"Impacts of glass composition, pH, and temperature on glass forward dissolution rate",npj Materials Degradation (2018) 2:22 ; doi:10.1038/s41529-018-0042-5,John D. Vienna,MT30_test5,14.96,26.26,0,12.87,2.1,2.38,38.03,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,Not available,No microdomains reported,Not available,N,Not available,40.0,dynamique,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,9.8,Dilute alkaline solution,Not available,Not available,Not available,Not available,Not available,Not available,Not available,0.1905,Not available,Not available,Not available,Not available,Not available,Not available
